전월세구분,dong,도로명,계약면적(㎡),계약년월,계약일,보증금(만원),월세(만원),건축년도,loc,x,y,번지,번지.1,번지.1.1,번지.1.1.1,번지
전세,중화산동2가,한두평3길,36.6,202045.0,11.8,5500.0,0.0,2016.8,전북 전주시 중화산동2가 한두평3길,127.12412883200001,35.81468165,5,5,5,5,5
전세,중화산동2가,화산천변2길,40.0,202004.0,20.0,4500.0,0.0,2011.0,전북 전주시 중화산동2가 화산천변2길,127.117333735,35.819556029,1,1,1,1,1
전세,중화산동2가,화산천변3길,45.34,202007.57142857145,11.571428571428573,9357.142857142857,0.0,2019.857142857143,전북 전주시 중화산동2가 화산천변3길,127.115224121,35.820590322,7,7,7,7,7
전세,중화산동2가,화산천변4길,39.7,202010.5,10.0,3350.0,0.0,2002.0,전북 전주시 중화산동2가 화산천변4길,127.117542754,35.820232696,2,2,2,2,2
전세,태평동,공북2길,58.95,202102.0,23.0,7500.0,0.0,2021.0,전북 전주시 태평동 공북2길,127.138423075,35.826840714,2,2,2,2,2
전세,태평동,대동로,65.78,202006.0,17.5,4500.0,0.0,1956.0,전북 전주시 태평동 대동로,127.135883133,35.821329596999995,2,2,2,2,2
전세,평화동1가,꽃밭정2길,53.0,202007.0,23.0,3000.0,0.0,1991.0,전북 전주시 평화동1가 꽃밭정2길,127.134080542,35.796711421,1,1,1,1,1
전세,평화동1가,꽃밭정4길,50.04666666666667,202009.33333333328,16.5,5833.333333333332,0.0,2013.0,전북 전주시 평화동1가 꽃밭정4길,127.134999077,35.797801288,6,6,6,6,6
전세,평화동1가,꽃밭정7길,49.68,202008.0,24.0,2500.0,0.0,1981.0,전북 전주시 평화동1가 꽃밭정7길,127.13835964200001,35.798752545999996,1,1,1,1,1
전세,평화동1가,덕적골1길,71.25,202055.5,13.5,7250.0,0.0,2013.0,전북 전주시 평화동1가 덕적골1길,127.1383138,35.796794122,2,2,2,2,2
전세,평화동1가,덕적골3길,51.056,202028.4,16.0,6800.0,0.0,2016.8,전북 전주시 평화동1가 덕적골3길,127.144716325,35.799054584000004,5,5,5,5,5
전세,평화동1가,맏내4길,63.35333333333333,202009.66666666663,16.333333333333332,7066.666666666668,0.0,2003.0,전북 전주시 평화동1가 맏내4길,127.131055476,35.79389320000001,3,3,3,3,3
전세,평화동1가,장승배기1길,67.592,202045.0,12.2,4100.0,0.0,2007.5,전북 전주시 평화동1가 장승배기1길,127.139600753,35.798872755,5,5,5,5,5
전세,평화동1가,장승배기2길,42.0,202009.0,18.0,1500.0,0.0,1994.0,전북 전주시 평화동1가 장승배기2길,127.141068983,35.799852089,1,1,1,1,1
전세,평화동1가,장승배기3길,43.38666666666666,202102.33333333328,14.333333333333336,7166.666666666668,0.0,2003.0,전북 전주시 평화동1가 장승배기3길,127.14244047700001,35.799963256999995,3,3,3,3,3
전세,평화동1가,평화14길,61.6275,202032.0,21.0,8675.0,0.0,2010.0,전북 전주시 평화동1가 평화14길,127.134999077,35.797801288,4,4,4,4,4
전세,평화동1가,평화16길,42.8,202046.4,14.4,4700.0,0.0,2015.0,전북 전주시 평화동1가 평화16길,127.137364801,35.792463864,5,5,5,5,5
전세,평화동1가,평화17길,25.39,202103.0,8.0,5000.0,0.0,2019.0,전북 전주시 평화동1가 평화17길,127.13730731700001,35.793713505999996,1,1,1,1,1
전세,평화동1가,평화18길,63.39333333333334,202009.0,17.333333333333332,4333.333333333333,0.0,2007.666666666667,전북 전주시 평화동1가 평화18길,127.133081428,35.794213403,3,3,3,3,3
전세,평화동1가,평화19길,46.5,202007.5,9.5,5000.0,0.0,2010.0,전북 전주시 평화동1가 평화19길,127.137263901,35.794884402,2,2,2,2,2
전세,평화동1가,평화로,47.5,202053.0,24.0,5250.0,0.0,2011.0,전북 전주시 평화동1가 평화로,127.13598940700001,35.790466461,2,2,2,2,2
전세,평화동2가,구이로,97.3,202010.0,16.0,10000.0,0.0,2003.0,전북 전주시 평화동2가 구이로,127.128159459,35.774667945,1,1,1,1,1
전세,평화동2가,맏내로,49.5,202011.0,14.0,5000.0,0.0,2014.0,전북 전주시 평화동2가 맏내로,127.12856189899999,35.789389015,1,1,1,1,1
전세,평화동2가,모악로,20.0,202102.0,20.0,3500.0,0.0,2016.0,전북 전주시 평화동2가 모악로,127.128213176,35.784199598,1,1,1,1,1
전세,평화동2가,소대배기로,140.82,202007.0,7.0,18000.0,0.0,1996.0,전북 전주시 평화동2가 소대배기로,127.13118015,35.787219007,1,1,1,1,1
전세,평화동2가,평화11길,44.355,202007.75,19.0,4875.0,0.0,2011.333333333333,전북 전주시 평화동2가 평화11길,127.136378229,35.78956258,4,4,4,4,4
전세,평화동2가,평화13길,44.69428571428572,202076.1428571429,18.571428571428573,5285.714285714285,0.0,2010.0,전북 전주시 평화동2가 평화13길,127.136675557,35.790476661,7,7,7,7,7
전세,평화동2가,평화14길,29.9,202009.0,3.0,6000.0,0.0,2019.0,전북 전주시 평화동2가 평화14길,127.134882106,35.791961393,1,1,1,1,1
전세,평화동2가,평화15길,63.0,202071.0,15.666666666666664,7166.666666666668,0.0,2014.333333333333,전북 전주시 평화동2가 평화15길,127.13701829200001,35.791556676,3,3,3,3,3
전세,평화동2가,평화1길,49.74,202040.33333333328,16.666666666666668,4166.666666666667,0.0,2013.666666666667,전북 전주시 평화동2가 평화1길,127.13173654,35.782192108000004,3,3,3,3,3
전세,평화동2가,평화3길,118.44,202008.0,10.0,9200.0,0.0,2002.0,전북 전주시 평화동2가 평화3길,127.132222802,35.782981658000004,1,1,1,1,1
전세,평화동2가,평화4길,71.72363636363637,202034.0,16.181818181818183,8654.545454545454,0.0,2015.2,전북 전주시 평화동2가 평화4길,127.134151663,35.78261537,11,11,11,11,11
전세,평화동2가,평화6길,34.3325,202008.0,21.25,3500.0,0.0,2018.75,전북 전주시 평화동2가 평화6길,127.133015195,35.788230685,4,4,4,4,4
전세,평화동2가,평화7길,84.21000000000002,202031.5,16.75,10125.0,0.0,2020.0,전북 전주시 평화동2가 평화7길,127.136338166,35.787978888000005,4,4,4,4,4
전세,평화동2가,평화8길,81.74,202011.0,11.0,8000.0,0.0,,전북 전주시 평화동2가 평화8길,127.13441617,35.789117508000004,1,1,1,1,1
전세,평화동2가,평화로,112.61,202005.0,5.0,16000.0,0.0,2013.0,전북 전주시 평화동2가 평화로,127.13465114899999,35.786272238,1,1,1,1,1
전세,풍남동3가,태조로,66.43,202009.0,24.0,10000.0,0.0,1930.0,전북 전주시 풍남동3가 태조로,127.153582073,35.815053440999996,1,1,1,1,1
전세,효자동1가,거마평로,79.50823529411764,202041.8823529412,16.588235294117652,10941.176470588236,0.0,2017.058823529412,전북 전주시 효자동1가 거마평로,127.116497404,35.801535457,17,17,17,17,17
전세,효자동1가,밤나무1길,40.0,202009.0,8.0,6000.0,0.0,2016.0,전북 전주시 효자동1가 밤나무1길,127.116662011,35.809534428,1,1,1,1,1
전세,효자동1가,밤나무2길,63.67,202032.25,19.0,3475.0,0.0,1990.5,전북 전주시 효자동1가 밤나무2길,127.118248723,35.809650790999996,4,4,4,4,4
전세,효자동1가,성지산1길,95.82333333333334,202039.0,16.0,4000.0,0.0,1990.0,전북 전주시 효자동1가 성지산1길,127.123048078,35.803699823,3,3,3,3,3
전세,효자동1가,성지산2길,59.85,202007.0,13.0,3000.0,0.0,1988.0,전북 전주시 효자동1가 성지산2길,127.122702411,35.804594926,1,1,1,1,1
전세,효자동1가,성지산3길,56.19,202008.0,1.0,2050.0,0.0,1988.0,전북 전주시 효자동1가 성지산3길,127.122553188,35.805510988,1,1,1,1,1
전세,효자동1가,송정로,92.12,202011.0,15.0,6000.0,0.0,1988.0,전북 전주시 효자동1가 송정로,127.116979055,35.802454489,1,1,1,1,1
전세,효자동1가,신봉5길,67.32,202103.0,6.0,5000.0,0.0,1992.0,전북 전주시 효자동1가 신봉5길,127.11539965,35.811376204,1,1,1,1,1
전세,효자동1가,안행7길,56.0,202101.0,21.0,5000.0,0.0,2014.0,전북 전주시 효자동1가 안행7길,127.13397480299999,35.802718911,1,1,1,1,1
전세,효자동1가,오두정1길,53.24,202101.0,29.0,10000.0,0.0,2021.0,전북 전주시 효자동1가 오두정1길,127.119561281,35.806947655,1,1,1,1,1
전세,효자동1가,외칠봉4길,44.05,202055.5,15.0,4000.0,0.0,,전북 전주시 효자동1가 외칠봉4길,127.135274689,35.805020868,2,2,2,2,2
전세,효자동1가,용머리로,58.285,202031.0,15.75,11125.0,0.0,2015.0,전북 전주시 효자동1가 용머리로,127.128261815,35.806144671,4,4,4,4,4
전세,효자동1가,효동1길,56.2,202101.0,7.0,4000.0,0.0,1982.0,전북 전주시 효자동1가 효동1길,127.124525888,35.804958668000005,1,1,1,1,1
전세,효자동1가,효동2길,33.888000000000005,202046.2,20.4,3900.0,0.0,2011.5,전북 전주시 효자동1가 효동2길,127.128149158,35.805869216,5,5,5,5,5
전세,효자동1가,효동3길,50.07,202008.0,18.0,4750.0,0.0,2011.5,전북 전주시 효자동1가 효동3길,127.12867977,35.805531334,2,2,2,2,2
전세,효자동1가,효자천변1길,75.50625000000002,202067.5,17.125,7750.0,0.0,2003.5,전북 전주시 효자동1가 효자천변1길,127.11424632299999,35.80063619,8,8,8,8,8
전세,효자동1가,효정1길,36.48,202010.0,11.0,3000.0,0.0,2001.0,전북 전주시 효자동1가 효정1길,127.134488483,35.806074808000005,1,1,1,1,1
전세,효자동2가,강변로,50.8,202055.5,22.0,4500.0,0.0,2012.0,전북 전주시 효자동2가 강변로,127.11161548,35.808843685,2,2,2,2,2
전세,효자동2가,구룡1길,48.92909090909091,202025.5,16.954545454545453,6818.181818181818,0.0,2010.3,전북 전주시 효자동2가 구룡1길,127.102963699,35.812026721,22,22,22,22,22
전세,효자동2가,구룡2길,43.39142857142856,202028.5,14.285714285714285,6571.428571428572,0.0,2011.2727272727273,전북 전주시 효자동2가 구룡2길,127.102957138,35.813144306999995,14,14,14,14,14
전세,효자동2가,범안1길,58.64,202045.2,13.6,6900.0,0.0,2010.4,전북 전주시 효자동2가 범안1길,127.108427205,35.812723105,5,5,5,5,5
전세,효자동2가,범안2길,41.25466666666667,202032.73333333328,16.533333333333335,6033.333333333332,0.0,2011.857142857143,전북 전주시 효자동2가 범안2길,127.10803162,35.813323819000004,15,15,15,15,15
전세,효자동2가,범안3길,48.72571428571428,202048.57142857145,14.071428571428573,6642.857142857143,0.0,2011.6153846153845,전북 전주시 효자동2가 범안3길,127.106806292,35.812121429,14,14,14,14,14
전세,효자동2가,봉곡1길,53.72176470588235,202040.82352941172,13.705882352941178,7958.823529411765,0.0,2010.0,전북 전주시 효자동2가 봉곡1길,127.098237959,35.813013868,17,17,17,17,17
전세,효자동2가,봉곡3길,44.56444444444444,202044.16666666663,15.277777777777779,6416.666666666668,0.0,2010.25,전북 전주시 효자동2가 봉곡3길,127.09905218,35.812305985,18,18,18,18,18
전세,효자동2가,봉곡로,61.2,202044.4,14.6,10600.0,0.0,2011.2,전북 전주시 효자동2가 봉곡로,127.09487155,35.811682336,5,5,5,5,5
전세,효자동2가,소태정4길,67.49333333333333,202008.33333333328,18.33333333333333,8500.0,0.0,2011.0,전북 전주시 효자동2가 소태정4길,127.100511183,35.806485544000004,3,3,3,3,3
전세,효자동2가,우전1길,61.605,202033.5,22.5,8500.0,0.0,2014.25,전북 전주시 효자동2가 우전1길,127.106116884,35.807021964,4,4,4,4,4
전세,효자동2가,우전2길,62.09266666666666,202038.86666666667,17.8,11466.666666666664,0.0,2017.6153846153845,전북 전주시 효자동2가 우전2길,127.108040389,35.805223597,15,15,15,15,15
전세,효자동2가,우전로,85.8,202007.0,20.0,15000.0,0.0,2011.0,전북 전주시 효자동2가 우전로,127.10014425600001,35.80421672,1,1,1,1,1
전세,효자동2가,후곡길,61.04222222222222,202038.77777777766,18.444444444444443,7833.333333333332,0.0,2010.555555555556,전북 전주시 효자동2가 후곡길,127.09599131700001,35.809613981999995,9,9,9,9,9
전세,효자동3가,농소1길,57.79,202047.42857142846,15.428571428571427,8142.857142857143,0.0,2012.0,전북 전주시 효자동3가 농소1길,127.09685634799999,35.81394698,7,7,7,7,7
전세,효자동3가,농소2길,53.462,202027.2,22.0,7200.0,0.0,2011.2,전북 전주시 효자동3가 농소2길,127.097210083,35.814147086999995,5,5,5,5,5
전세,효자동3가,농소4길,49.82333333333333,202018.5555555556,17.666666666666668,7833.333333333332,0.0,2012.428571428572,전북 전주시 효자동3가 농소4길,127.097849649,35.815038738,9,9,9,9,9
전세,효자동3가,마전들로,57.88894736842104,202021.8947368421,16.736842105263158,7947.368421052632,0.0,2011.6842105263158,전북 전주시 효자동3가 마전들로,127.096152619,35.821300798,19,19,19,19,19
전세,효자동3가,마전중앙로,60.0,202007.0,14.0,11000.0,0.0,2013.0,전북 전주시 효자동3가 마전중앙로,127.102838643,35.82314044,1,1,1,1,1
전세,효자동3가,문학대1길,46.64923076923078,202029.0769230769,18.46153846153846,6853.846153846153,0.0,2011.4545454545453,전북 전주시 효자동3가 문학대1길,127.10090296700001,35.825434838,13,13,13,13,13
전세,효자동3가,문학대2길,41.77592592592593,202031.5185185185,12.0,5755.555555555556,0.0,2010.8076923076928,전북 전주시 효자동3가 문학대2길,127.102990132,35.825472672,27,27,27,27,27
전세,효자동3가,문학대3길,51.46666666666667,202023.0,21.83333333333333,6083.333333333332,0.0,2011.0,전북 전주시 효자동3가 문학대3길,127.10169691799999,35.826663151,6,6,6,6,6
전세,효자동3가,문학대4길,52.27583333333333,202039.38888888888,16.555555555555557,6855.555555555556,0.0,2010.2857142857144,전북 전주시 효자동3가 문학대4길,127.102078178,35.826900691999995,36,36,36,36,36
전세,효자동3가,문학대5길,51.9625,202016.75,15.416666666666664,6685.416666666668,0.0,2010.083333333333,전북 전주시 효자동3가 문학대5길,127.10299838600001,35.827116218,12,12,12,12,12
전세,효자동3가,문학대6길,39.67347826086957,202065.21739130432,17.0,4934.782608695652,0.0,2009.4545454545453,전북 전주시 효자동3가 문학대6길,127.10206982700001,35.828538848,23,23,23,23,23
전세,효자동3가,문학로,41.878571428571426,202047.42857142846,15.714285714285715,5428.571428571428,0.0,2010.2857142857144,전북 전주시 효자동3가 문학로,127.10208344,35.825951609,7,7,7,7,7
전세,효자동3가,배학1길,51.30823529411765,202024.64705882352,15.470588235294118,7617.647058823532,0.0,2011.2666666666669,전북 전주시 효자동3가 배학1길,127.096854421,35.818654285,17,17,17,17,17
전세,효자동3가,배학2길,45.30799999999999,202035.75,15.05,6275.0,0.0,2012.25,전북 전주시 효자동3가 배학2길,127.098060394,35.818861174,20,20,20,20,20
전세,효자동3가,배학3길,52.68428571428571,202013.92857142846,15.642857142857142,7700.0,0.0,2011.7692307692307,전북 전주시 효자동3가 배학3길,127.09682852899999,35.819778544,14,14,14,14,14
전세,효자동3가,배학4길,49.14833333333333,202019.20833333328,16.666666666666668,6916.666666666668,0.0,2013.833333333333,전북 전주시 효자동3가 배학4길,127.097202452,35.81997303,24,24,24,24,24
전세,효자동3가,배학5길,35.0,202101.0,17.0,7000.0,0.0,2016.0,전북 전주시 효자동3가 배학5길,127.095618352,35.820610305,1,1,1,1,1
전세,효자동3가,배학6길,62.6425,202056.75,21.0,9625.0,0.0,2014.0,전북 전주시 효자동3가 배학6길,127.097787296,35.820633692,4,4,4,4,4
전세,효자동3가,백마산길,29.722727272727266,202042.77272727274,13.5,4268.181818181818,0.0,2011.8095238095239,전북 전주시 효자동3가 백마산길,127.09291113799999,35.817767163,22,22,22,22,22
전세,효자동3가,봉곡1길,53.22375,202044.125,13.25,6625.0,0.0,2011.5714285714291,전북 전주시 효자동3가 봉곡1길,127.097172738,35.813343278000005,8,8,8,8,8
전세,효자동3가,봉곡2길,52.22416666666667,202039.0,20.75,7191.666666666668,0.0,2012.0,전북 전주시 효자동3가 봉곡2길,127.095795726,35.813134436,12,12,12,12,12
전세,효자동3가,봉곡3길,68.785,202009.0,22.25,9125.0,0.0,2011.25,전북 전주시 효자동3가 봉곡3길,127.097205594,35.812185433,4,4,4,4,4
전세,효자동3가,봉곡4길,54.165,202014.5625,19.1875,8093.75,0.0,2011.142857142857,전북 전주시 효자동3가 봉곡4길,127.095992976,35.812168246999995,16,16,16,16,16
전세,효자동3가,봉곡로,57.79833333333333,202006.66666666663,16.666666666666668,7166.666666666668,0.0,2010.0,전북 전주시 효자동3가 봉곡로,127.09500366200001,35.811948670999996,6,6,6,6,6
전세,효자동3가,서곡1길,48.96750000000001,202020.75,20.25,5450.0,0.0,2008.6842105263158,전북 전주시 효자동3가 서곡1길,127.10010977700001,35.834278762,20,20,20,20,20
전세,효자동3가,서곡2길,53.26666666666666,202028.5,17.27777777777778,5472.222222222223,0.0,2007.7222222222226,전북 전주시 효자동3가 서곡2길,127.101858639,35.835231059,18,18,18,18,18
전세,효자동3가,서곡3길,49.16214285714285,202047.92857142846,13.642857142857142,6303.571428571428,0.0,2010.1851851851845,전북 전주시 효자동3가 서곡3길,127.100718466,35.836078648000004,28,28,28,28,28
전세,효자동3가,서곡4길,53.10842105263158,202037.4210526316,13.578947368421053,7473.684210526316,0.0,2011.7222222222226,전북 전주시 효자동3가 서곡4길,127.10261617200001,35.835154644,19,19,19,19,19
전세,효자동3가,서곡5길,64.185,202031.5,18.75,10500.0,0.0,2014.75,전북 전주시 효자동3가 서곡5길,127.101535975,35.837212646,4,4,4,4,4
전세,효자동3가,서곡6길,45.88416666666666,202031.5,10.583333333333334,5833.333333333332,0.0,2007.25,전북 전주시 효자동3가 서곡6길,127.103227492,35.836241592,12,12,12,12,12
전세,효자동3가,서곡7길,45.778,202025.4,13.4,7400.0,0.0,2016.0,전북 전주시 효자동3가 서곡7길,127.10255155600001,35.83225750000001,5,5,5,5,5
전세,효자동3가,서곡로,68.38,202053.5,24.0,10000.0,0.0,2016.5,전북 전주시 효자동3가 서곡로,127.103209115,35.837000436,2,2,2,2,2
전세,효자동3가,서원로,65.44333333333333,202069.33333333328,11.0,7666.666666666668,0.0,2013.0,전북 전주시 효자동3가 서원로,127.109287685,35.814185298000005,3,3,3,3,3
전세,효자동3가,세내로,80.71,202038.33333333328,14.333333333333336,9666.666666666666,0.0,2009.666666666667,전북 전주시 효자동3가 세내로,127.098679449,35.834582681,3,3,3,3,3
전세,효자동3가,용호로,80.97399999999998,202036.5,15.3,11050.0,0.0,2012.333333333333,전북 전주시 효자동3가 용호로,127.096824581,35.812366995,10,10,10,10,10
전세,효자동3가,우전로,65.0,202102.0,2.0,8000.0,0.0,2011.0,전북 전주시 효자동3가 우전로,127.101639786,35.819928363,2,2,2,2,2
전세,효자동3가,척동10길,43.58,202012.75,18.7,6060.0,0.0,2011.75,전북 전주시 효자동3가 척동10길,127.100075172,35.824846062,20,20,20,20,20
전세,효자동3가,척동1길,57.952941176470574,202024.64705882352,13.529411764705882,7676.4705882352955,0.0,2012.8823529411768,전북 전주시 효자동3가 척동1길,127.099043992,35.821423063000005,17,17,17,17,17
전세,효자동3가,척동2길,55.676,202006.6,19.2,7000.0,0.0,2010.8,전북 전주시 효자동3가 척동2길,127.10030005700001,35.821444651,5,5,5,5,5
전세,효자동3가,척동3길,43.71,202039.5909090909,14.159090909090908,6193.181818181818,0.0,2013.317073170732,전북 전주시 효자동3가 척동3길,127.09979963200001,35.822113566999995,44,44,44,44,44
전세,효자동3가,척동4길,58.29826086956522,202027.91304347827,15.043478260869565,7065.217391304348,0.0,2012.7727272727273,전북 전주시 효자동3가 척동4길,127.100095423,35.822315938,23,23,23,23,23
전세,효자동3가,척동5길,34.29,202034.88888888888,14.611111111111107,4944.444444444444,0.0,2011.333333333333,전북 전주시 효자동3가 척동5길,127.099805312,35.822963158,18,18,18,18,18
전세,효자동3가,척동6길,40.0690909090909,202033.18181818182,13.0,6154.545454545455,0.0,2012.4545454545453,전북 전주시 효자동3가 척동6길,127.100817721,35.822985996999996,11,11,11,11,11
전세,효자동3가,척동7길,47.3037037037037,202032.7037037037,12.851851851851851,6259.259259259259,0.0,2012.16,전북 전주시 효자동3가 척동7길,127.098784119,35.823662432,27,27,27,27,27
전세,효자동3가,척동8길,51.2,202024.33333333328,17.416666666666668,6916.666666666668,0.0,2011.090909090909,전북 전주시 효자동3가 척동8길,127.100879596,35.823427081999995,12,12,12,12,12
전세,효자동3가,척동9길,48.28125,202020.0,14.5,6875.0,0.0,2013.142857142857,전북 전주시 효자동3가 척동9길,127.099809915,35.824606662,8,8,8,8,8
전세,효자동3가,척동길,51.46066666666666,202044.46666666667,11.333333333333336,6433.333333333332,0.0,2011.928571428572,전북 전주시 효자동3가 척동길,127.09980894700001,35.824362559,15,15,15,15,15
전세,효자동3가,황강서원1길,54.91333333333333,202016.58333333328,16.166666666666668,8383.333333333334,0.0,2012.75,전북 전주시 효자동3가 황강서원1길,127.09830225299999,35.828167656,12,12,12,12,12
전세,효자동3가,황강서원2길,56.74666666666667,202022.58333333328,15.666666666666664,7958.333333333332,0.0,2012.25,전북 전주시 효자동3가 황강서원2길,127.099442304,35.827799041999995,12,12,12,12,12
전세,효자동3가,황강서원3길,68.48818181818181,202016.18181818182,15.0,11227.272727272728,0.0,2015.818181818181,전북 전주시 효자동3가 황강서원3길,127.100095154,35.829119211,11,11,11,11,11
전세,효자동3가,황강서원4길,45.6625925925926,202045.22222222228,14.444444444444445,6296.296296296297,0.0,2011.888888888889,전북 전주시 효자동3가 황강서원4길,127.100386449,35.827546481999995,27,27,27,27,27
전세,효자동3가,황강서원5길,55.72235294117648,202012.35294117648,20.23529411764705,8500.0,0.0,2014.5,전북 전주시 효자동3가 황강서원5길,127.10136124,35.830010825,17,17,17,17,17
전세,효자동3가,황강서원로,56.78481481481482,202028.22222222228,14.925925925925926,8092.592592592591,0.0,2012.3461538461536,전북 전주시 효자동3가 황강서원로,127.098499602,35.828366798000005,27,27,27,27,27
전세,효자동3가,효자로,28.40333333333333,202070.33333333328,18.33333333333333,5000.0,0.0,2018.0,전북 전주시 효자동3가 효자로,127.10867288799999,35.820391554000004,3,3,3,3,3
